groupMetadataID,start_time,end_time,nummsgs,filebase,folder,vehicleID,experimentID,route,isOneMode,modes,auto_count,manual_count,percent_auto
43a1a35e-f362-11ee-bb4e-fb353e7798cd,1.70742e+18,1.70742e+18,1678827,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707415174/20240208130606.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707415174/20240208130606.record.00000,Van1,1707415174,RedRoute,False,both,45474,8937,0.8357501240557975
bfde2aec-f370-11ee-bb4e-fb353e7798cd,1.70742e+18,1.70742e+18,1495460,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707418071/20240208134912.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707418071/20240208134912.record.00000,Van1,1707418071,RedRoute,True,0,0,48572,0.0
0b72a836-f37e-11ee-bb4e-fb353e7798cd,1.70742e+18,1.70742e+18,1468511,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707420345/20240208142756.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707420345/20240208142756.record.00000,Van1,1707420345,RedRoute,True,0,0,47627,0.0
662741a4-f38a-11ee-bb4e-fb353e7798cd,1.70742e+18,1.70742e+18,1435965,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707422085/20240208150040.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1707422085/20240208150040.record.00000,Van1,1707422085,RedRoute,True,0,0,46549,0.0
65cfbfd6-f396-11ee-bb4e-fb353e7798cd,1.70801e+18,1.70801e+18,1638330,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708011504/20240215104513.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708011504/20240215104513.record.00000,Van1,1708011504,RedRoute,False,both,48258,4020,0.9231034086996442
c25271be-f3a4-11ee-bb4e-fb353e7798cd,1.70802e+18,1.70802e+18,1692068,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708015127/20240215120202.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708015127/20240215120202.record.00000,Van1,1708015127,RedRoute,False,both,45247,9250,0.8302658861955704
868de15e-f3b3-11ee-bb4e-fb353e7798cd,1.70803e+18,1.70803e+18,1691034,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708024622/20240215143139.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708024622/20240215143139.record.00000,Van1,1708024622,RedRoute,False,both,41350,13309,0.7565085347335297
9736e77c-f187-11ee-bab6-fb353e7798cd,1.70845e+18,1.70845e+18,758157,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708445941/20240220112059.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708445941/20240220112059.record.00000,Van1,1708445941,GreenRoute,False,both,22546,2073,0.9157967423534669
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,1.70845e+18,1.70845e+18,823641,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708447851/20240220115310.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708447851/20240220115310.record.00000,Van1,1708447851,GreenRoute,False,both,23032,3542,0.8667118235869647
5774dcde-f196-11ee-babe-fb353e7798cd,1.70845e+18,1.70845e+18,747698,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708450169/20240220123137.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708450169/20240220123137.record.00000,Van1,1708450169,GreenRoute,False,both,20890,3041,0.8729263298650286
51b74168-f19d-11ee-babf-fb353e7798cd,1.70845e+18,1.70845e+18,774460,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708452357/20240220130717.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708452357/20240220130717.record.00000,Van1,1708452357,GreenRoute,False,both,23306,1622,0.9349326059050064
98692fde-f1a4-11ee-bac6-fb353e7798cd,1.70845e+18,1.70845e+18,740315,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708454084/20240220133709.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708454084/20240220133709.record.00000,Van1,1708454084,GreenRoute,False,both,22520,1131,0.9521796118557355
5fc763f6-f1ab-11ee-bacd-fb353e7798cd,1.70846e+18,1.70846e+18,759841,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708455263/20240220135616.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708455263/20240220135616.record.00000,Van1,1708455263,GreenRoute,False,both,23512,723,0.970167113678564
99b9f446-f1b2-11ee-bad3-fb353e7798cd,1.70846e+18,1.70846e+18,745922,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708456586/20240220141909.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708456586/20240220141909.record.00000,Van1,1708456586,GreenRoute,False,both,21877,1951,0.9181215376867551
870cfd32-f1b9-11ee-bad5-fb353e7798cd,1.70846e+18,1.70846e+18,773397,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708458029/20240220144125.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708458029/20240220144125.record.00000,Van1,1708458029,GreenRoute,False,both,22632,2271,0.9088061679315745
f12112ba-f1c0-11ee-bada-fb353e7798cd,1.70846e+18,1.70846e+18,798218,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708459148/20240220150126.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708459148/20240220150126.record.00000,Van1,1708459148,GreenRoute,False,both,23976,1679,0.9345546677061002
5f7ce340-f1c8-11ee-bae0-fb353e7798cd,1.70846e+18,1.70846e+18,760851,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708460545/20240220152345.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708460545/20240220152345.record.00000,Van1,1708460545,GreenRoute,False,both,23658,698,0.9713417638364263
f0bcec4e-ed3e-11ee-9385-ef789ffde1d3,1.70862e+18,1.70862e+18,1891009,/Deployment_2_SEOhio/Blue Route/TRCVan1/1708621747/20240222121231.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1708621747/20240222121231.record.00000,Van1,1708621747,Blue Route,False,both,42984,18527,0.6988018403212434
3344a3c0-f502-11ee-8afa-cb629b0d53e6,1.70863e+18,1.70863e+18,1633989,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708625632/20240222131450.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1708625632/20240222131450.record.00000,Van1,1708625632,RedRoute,False,both,37463,15998,0.7007538205420774
96ceec56-f1cf-11ee-bae4-fb353e7798cd,1.70863e+18,1.70863e+18,778583,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708631926/20240222150008.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708631926/20240222150008.record.00000,Van1,1708631926,GreenRoute,False,both,22964,2484,0.9023891857906319
3ed4aa16-f1d6-11ee-bae6-fb353e7798cd,1.70863e+18,1.70863e+18,770633,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708633244/20240222152239.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708633244/20240222152239.record.00000,Van1,1708633244,GreenRoute,False,both,22253,2875,0.8855858007004139
236836f6-f1dd-11ee-bae8-fb353e7798cd,1.70863e+18,1.70864e+18,773185,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708634226/20240222153757.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708634226/20240222153757.record.00000,Van1,1708634226,GreenRoute,False,both,23315,2043,0.9194337092830664
1c74d294-f1e4-11ee-baf0-fb353e7798cd,1.70864e+18,1.70864e+18,765614,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708635122/20240222155302.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708635122/20240222155302.record.00000,Van1,1708635122,GreenRoute,False,both,22987,2130,0.915196878608114
88180f82-ed4f-11ee-9385-ef789ffde1d3,1.68485e+18,1.68486e+18,651969,/Deployment_2_SEOhio/Blue Route/TRCVan2/1684854744/van2_blue_loop_shadow.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1684854744/van2_blue_loop_shadow.record.00000,Van2,1684781663,Blue Route,False,both,229,19865,0.011396436747287748
c0555ef0-f50f-11ee-8afa-cb629b0d53e6,1.68487e+18,1.68487e+18,1510291,/Deployment_2_SEOhio/RedRoute/TRCVan2/1684867984/van2_red_shadow.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1684867984/van2_red_shadow.record.00000,Van2,1684784353,RedRoute,False,both,4068,46157,0.08099552015928323
59c189d8-ed54-11ee-9385-ef789ffde1d3,1.69107e+18,1.69107e+18,1572320,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691072577/20230803102431.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691072577/20230803102431.record.00000,Van2,1691072577,Blue Route,False,both,40930,13080,0.7578226254397333
d94ef300-ed60-11ee-9385-ef789ffde1d3,1.69108e+18,1.69108e+18,1596260,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691075427/20230803111216.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691075427/20230803111216.record.00000,Van2,1691075427,Blue Route,False,both,42655,12294,0.7762652641540337
8b6a6cfc-ed6d-11ee-9385-ef789ffde1d3,1.69108e+18,1.69108e+18,1578512,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691081526/20230803125408.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691081526/20230803125408.record.00000,Van2,1691081526,Blue Route,False,both,40438,13873,0.7445637163742151
530de03a-ed79-11ee-9385-ef789ffde1d3,1.69108e+18,1.69109e+18,1582686,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691084538/20230803134341.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691084538/20230803134341.record.00000,Van2,1691084538,Blue Route,False,both,41871,12665,0.7677680798004988
43914d48-ed85-11ee-9385-ef789ffde1d3,1.69109e+18,1.69109e+18,1518117,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691087271/20230803142920.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691087271/20230803142920.record.00000,Van2,1691087271,Blue Route,False,both,35880,16301,0.687606600103486
c9023e32-ed90-11ee-9385-ef789ffde1d3,1.6915e+18,1.69151e+18,1721810,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691504361/20230808102628.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691504361/20230808102628.record.00000,Van2,1691504361,Blue Route,False,both,47213,11609,0.8026418686885859
e269948a-ed9d-11ee-9385-ef789ffde1d3,1.69151e+18,1.69151e+18,1666446,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691508219/20230808112603.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691508219/20230808112603.record.00000,Van2,1691508219,Blue Route,False,both,47619,9440,0.8345572127096514
60546ef4-edaa-11ee-9385-ef789ffde1d3,1.69151e+18,1.69151e+18,1504574,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691511606/20230808122312.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691511606/20230808122312.record.00000,Van2,1691511606,Blue Route,False,both,45541,9164,0.8324833196234348
ce6465b6-f51b-11ee-8afa-cb629b0d53e6,1.69152e+18,1.69152e+18,1585501,/Deployment_2_SEOhio/RedRoute/TRCVan2/1691517970/20230808141558.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1691517970/20230808141558.record.00000,Van2,1691517970,RedRoute,False,both,45242,8807,0.8370552646672463
fe0395f0-f1ea-11ee-baf9-fb353e7798cd,1.69168e+18,1.69168e+18,632424,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691678548/20230810104912.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691678548/20230810104912.record.00000,Van2,1691678548,GreenRoute,False,both,19032,2291,0.8925573324579092
7a22a34c-f1f0-11ee-bafe-fb353e7798cd,1.69168e+18,1.69168e+18,657025,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691679859/20230810110659.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691679859/20230810110659.record.00000,Van2,1691679859,GreenRoute,False,both,17649,4498,0.7969025150133201
0f3cdf60-f1f6-11ee-bb00-fb353e7798cd,1.69168e+18,1.69168e+18,648843,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691680851/20230810112305.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691680851/20230810112305.record.00000,Van2,1691680851,GreenRoute,False,both,20101,1764,0.9193231191401784
a08a8c7e-f1fb-11ee-bb05-fb353e7798cd,1.69168e+18,1.69168e+18,624862,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691681779/20230810113914.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691681779/20230810113914.record.00000,Van2,1691681779,GreenRoute,False,both,19972,1422,0.9335327661961298
df6c3fb4-f200-11ee-bb07-fb353e7798cd,1.69168e+18,1.69168e+18,634966,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691683677/20230810121006.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691683677/20230810121006.record.00000,Van2,1691683677,GreenRoute,False,both,19520,2098,0.9029512443334259
43abeb00-f206-11ee-bb07-fb353e7798cd,1.69168e+18,1.69169e+18,622396,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691684637/20230810122612.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691684637/20230810122612.record.00000,Van2,1691684637,GreenRoute,False,both,19655,1573,0.9258997550405126
7948628e-f20b-11ee-bb0f-fb353e7798cd,1.69272e+18,1.69272e+18,676037,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692718087/20230822113405.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692718087/20230822113405.record.00000,Van2,1692718087,GreenRoute,False,both,4168,18849,0.18108354694356346
fa852f30-f210-11ee-bb10-fb353e7798cd,1.69272e+18,1.69272e+18,547140,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692720346/20230822120757.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692720346/20230822120757.record.00000,Van2,1692720346,GreenRoute,True,0,0,18872,0.0
986a0b90-f215-11ee-bb15-fb353e7798cd,1.69272e+18,1.69272e+18,557412,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692721184/20230822122108.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692721184/20230822122108.record.00000,Van2,1692721184,GreenRoute,True,0,0,19135,0.0
57a2192c-f21a-11ee-bb17-fb353e7798cd,1.69272e+18,1.69272e+18,550319,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692722030/20230822123743.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692722030/20230822123743.record.00000,Van2,1692722030,GreenRoute,True,0,0,18760,0.0
cd11fc28-f21e-11ee-bb1c-fb353e7798cd,1.69272e+18,1.69272e+18,597586,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692723072/20230822130021.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692723072/20230822130021.record.00000,Van2,1692723072,GreenRoute,True,0,0,20460,0.0
b2f58080-f223-11ee-bb20-fb353e7798cd,1.69272e+18,1.69273e+18,546034,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692724389/20230822131909.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692724389/20230822131909.record.00000,Van2,1692724389,GreenRoute,True,0,0,18575,0.0
2f2939cc-f228-11ee-bb28-fb353e7798cd,1.69273e+18,1.69273e+18,724769,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692725685/20230822133724.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692725685/20230822133724.record.00000,Van2,1692725685,GreenRoute,True,0,0,24875,0.0
45ad3a9a-edb4-11ee-9385-ef789ffde1d3,1.69289e+18,1.69289e+18,1564135,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692887823/20230824104552.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692887823/20230824104552.record.00000,Van2,1692887823,Blue Route,True,0,0,53730,0.0
e8a8b2be-edbf-11ee-9385-ef789ffde1d3,1.69289e+18,1.69289e+18,1544460,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692891046/20230824113426.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692891046/20230824113426.record.00000,Van2,1692891046,Blue Route,False,both,35921,17191,0.676325500828438
7613801a-edcb-11ee-9385-ef789ffde1d3,1.6929e+18,1.6929e+18,1640273,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692896526/20230824131233.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692896526/20230824131233.record.00000,Van2,1692896526,Blue Route,False,both,39592,16733,0.7029205503772747
3ce8a358-edd8-11ee-9385-ef789ffde1d3,1.6929e+18,1.6929e+18,1759407,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692900817/20230824141453.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692900817/20230824141453.record.00000,Van2,1692900817,Blue Route,False,both,40425,20067,0.6682701844872049
64875cc0-d054-11ee-9435-f7e542e2436c,1.69472e+18,1.69472e+18,1681244,/Deployment_2_SEOhio/Blue Route/TRCVan1/1694716007/20230914143655.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1694716007/20230914143655.record.00000,Van2,1694716007,Blue Route,False,both,45142,13105,0.7750098717530517
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,1.69756e+18,1.69756e+18,960627,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697559721/20231017123635.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697559721/20231017123635.record.00000,Van2,1697559721,RedRoute,False,both,19096,13727,0.581787161441672
41b67a28-f52f-11ee-8afa-cb629b0d53e6,1.69756e+18,1.69756e+18,1737647,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697562875/20231017131710.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697562875/20231017131710.record.00000,Van2,1697562875,RedRoute,False,both,43823,13989,0.7580260153601328
fe973c9c-f53c-11ee-8afa-cb629b0d53e6,1.69757e+18,1.69757e+18,1609624,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697569600/20231017151026.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697569600/20231017151026.record.00000,Van2,1697569600,RedRoute,False,both,41494,12046,0.7750093388121031
96f7a614-f549-11ee-8afa-cb629b0d53e6,1.69757e+18,1.69757e+18,1605708,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697572375/20231017155538.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697572375/20231017155538.record.00000,Van2,1697572375,RedRoute,False,both,43177,10242,0.8082704655646867
aef91c4a-ede5-11ee-9385-ef789ffde1d3,1.69773e+18,1.69773e+18,1595886,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697724037/20231019103308.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697724037/20231019103308.record.00000,Van2,1697724037,Blue Route,False,both,40957,12122,0.7716234292281317
513a670c-eea9-11ee-9385-ef789ffde1d3,1.69773e+18,1.69773e+18,449927,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697730205/20231019114621.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697730205/20231019114621.record.00000,Van2,1697730205,Blue Route,False,both,5010,17593,0.22165199309826128
a437811e-ccf4-11ee-9435-f7e542e2436c,1.70119e+18,1.70119e+18,625618,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701070980/20231128115252.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701070980/20231128115252.record.00000,Van2,1701070980,GreenRoute,True,0,0,20815,0.0
fe729430-f232-11ee-bb32-fb353e7798cd,1.70119e+18,1.70119e+18,684669,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701192784/20231128123411.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701192784/20231128123411.record.00000,Van2,1701192784,GreenRoute,True,0,0,22799,0.0
4cf81634-f238-11ee-bb34-fb353e7798cd,1.70119e+18,1.7012e+18,704029,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701194185/20231128125800.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701194185/20231128125800.record.00000,Van2,1701194185,GreenRoute,False,both,16581,6856,0.7074710927166447
e9a1d768-f23d-11ee-bb39-fb353e7798cd,1.7012e+18,1.7012e+18,753581,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701195386/20231128131916.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701195386/20231128131916.record.00000,Van2,1701195386,GreenRoute,False,both,22642,2454,0.9022154925087663
f8fd0fd8-f243-11ee-bb3f-fb353e7798cd,1.7012e+18,1.7012e+18,758506,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701196779/20231128134136.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701196779/20231128134136.record.00000,Van2,1701196779,GreenRoute,False,both,22634,2594,0.8971777390201363
58d78342-f24a-11ee-bb45-fb353e7798cd,1.7012e+18,1.7012e+18,727298,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701198151/20231128140454.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701198151/20231128140454.record.00000,Van2,1701198151,GreenRoute,False,both,21409,2796,0.8844866763065482
25135418-f250-11ee-bb4a-fb353e7798cd,1.7012e+18,1.7012e+18,751183,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701199673/20231128142921.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701199673/20231128142921.record.00000,Van2,1701199673,GreenRoute,False,both,22093,2912,0.8835432913417317
cbdc93f4-f255-11ee-bb4e-fb353e7798cd,1.7012e+18,1.7012e+18,705558,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701203037/20231128152559.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701203037/20231128152559.record.00000,Van2,1701203037,GreenRoute,False,both,20730,2758,0.8825783378746594
de226278-f25a-11ee-bb4e-fb353e7798cd,1.7012e+18,1.70121e+18,743008,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701204159/20231128154451.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701204159/20231128154451.record.00000,Van2,1701204159,GreenRoute,False,both,20402,4328,0.8249898908208654
